name,weight,treatment,lipid,lipid_class,area,batch
C15M1,70,control,PC(16:0_22:6)+AcO,PC,,0
C15M1,70,control,PC(18:0_14:0)+AcO,PC,0.000332633640400249,0
C15M1,70,control,PC(18:0_16:1)+AcO,PC,0.0121963755509895,0
C15M1,70,control,PC(18:0_18:0)+AcO,PC,0.00111794278114595,0
C15M1,70,control,PC(18:0_18:1)+AcO,PC,0.115140162500405,0
C15M1,70,control,PC(18:0_18:2)+AcO,PC,0.0118142915900569,0
C15M1,70,control,PC(18:0_18:3)+AcO,PC,5.65027012968862e-06,0
C15M1,70,control,PC(18:0_20:0)+AcO,PC,3.00118270372461e-05,0
C15M1,70,control,PC(18:0_20:1)+AcO,PC,1.93610645827901e-06,0
C15M1,70,control,PC(18:0_20:2)+AcO,PC,4.93668762654452e-05,0
C15M1,70,control,PC(18:0_20:3)+AcO,PC,0.00622641260848013,0
C15M1,70,control,PC(18:0_20:4)+AcO,PC,0.0409565666345854,0
C15M1,70,control,PC(18:0_20:5)+AcO,PC,8.5027387317484e-05,0
C15M1,70,control,PC(18:0_22:4)+AcO,PC,0.00387007438840762,0
C15M1,70,control,PC(18:0_22:5)+AcO,PC,0.00121796084555191,0
C15M1,70,control,PC(18:0_22:6)+AcO,PC,0.000803668391976789,0
C15M1,70,control,PC(18:1_16:1)+AcO,PC,0.00524216964659919,0
C15M1,70,control,PC(18:1_18:1)+AcO,PC,,0
C15M1,70,control,PC(18:1_18:2)+AcO,PC,,0
C15M1,70,control,PC(18:1_18:3)+AcO,PC,,0
C15M1,70,control,PC(18:1_20:1)+AcO,PC,0.00198527620374116,0
C15M1,70,control,PC(18:1_20:2)+AcO,PC,,0
C15M1,70,control,PC(18:1_20:3)+AcO,PC,,0
C15M1,70,control,PC(18:1_20:4)+AcO,PC,,0
C15M1,70,control,PC(18:1_20:5)+AcO,PC,,0
C15M1,70,control,PC(18:1_22:4)+AcO,PC,0.000314969124327394,0
C15M1,70,control,PC(18:1_22:5)+AcO,PC,,0
C15M1,70,control,PC(18:1_22:6)+AcO,PC,,0
C15M1,70,control,PC(18:2_16:1)+AcO,PC,0.00310708496029657,0
C15M1,70,control,PC(18:2_18:2)+AcO,PC,0.00764561454744535,0
C15M1,70,control,PC(18:2_18:3)+AcO,PC,,0
C15M1,70,control,PC(18:2_20:1)+AcO,PC,0.00181702259300253,0
C15M1,70,control,PC(18:2_20:2)+AcO,PC,,0
C15M1,70,control,PC(18:2_20:3)+AcO,PC,,0
C15M1,70,control,PC(18:2_20:4)+AcO,PC,0.0107836375665095,0
C15M1,70,control,PC(18:2_20:5)+AcO,PC,,0
C15M1,70,control,PC(18:2_22:4)+AcO,PC,,0
C15M1,70,control,PC(18:2_22:5)+AcO,PC,,0
C15M1,70,control,PC(18:2_22:6)+AcO,PC,9.96027441713637e-05,0
C15M1,70,control,PC(20:0_16:1)+AcO,PC,1.44170235371292e-05,0
C15M1,70,control,PC(20:0_18:1)+AcO,PC,6.9208060903064e-06,0
C15M1,70,control,PC(20:0_18:3)+AcO,PC,,0
C15M1,70,control,PC(20:0_20:1)+AcO,PC,7.06363291326153e-06,0
C15M1,70,control,PC(20:0_20:2)+AcO,PC,,0
C15M1,70,control,PC(20:0_20:3)+AcO,PC,2.95917359596148e-05,0
C15M1,70,control,PC(20:0_20:4)+AcO,PC,7.44703414134644e-05,0
C15M1,70,control,PC(20:0_20:5)+AcO,PC,,0
C15M1,70,control,PC(20:0_22:4)+AcO,PC,3.65847391155452e-05,0
C15M1,70,control,PC(20:0_22:5)+AcO,PC,2.9938926225909e-05,0
C15M1,70,control,PC(20:0_22:6)+AcO,PC,9.86807044487136e-05,0
C15M1,70,control,LPE(14:0)-H,LPE,,0
C15M1,70,control,LPE(16:0)-H,LPE,0.00200609975858027,0
C15M1,70,control,LPE(16:1)-H,LPE,0.000104128286248237,0
C15M1,70,control,LPE(18:0)-H,LPE,0.00218259660165263,0
C15M1,70,control,LPE(18:1)-H,LPE,0.00637761987046983,0
C15M1,70,control,LPE(18:2)-H,LPE,0.000123142341780858,0
C15M1,70,control,LPE(18:3)-H,LPE,,0
C15M1,70,control,LPE(20:0)-H,LPE,,0
C15M1,70,control,LPE(20:1)-H,LPE,0.000318207958387951,0
C15M1,70,control,LPE(20:2)-H,LPE,,0
C15M1,70,control,LPE(20:3)-H,LPE,0.00068013147660635,0
C15M1,70,control,LPE(20:4)-H,LPE,0.00505737807175105,0
C15M1,70,control,LPE(20:5)-H,LPE,,0
C15M1,70,control,LPE(22:4)-H,LPE,0.00324290622727084,0
C15M1,70,control,LPE(22:5)-H,LPE,0.000264565392618133,0
C15M1,70,control,LPE(22:6)-H,LPE,0.00167990458868478,0
C15M1,70,control,PE(14:0_14:0)-H,PE,,0
C15M1,70,control,PE(14:0_16:1)-H,PE,,0
C15M1,70,control,PE(14:0_18:1)-H,PE,,0
C15M1,70,control,PE(14:0_18:2)-H,PE,,0
C15M1,70,control,PE(14:0_18:3)-H,PE,,0
C15M1,70,control,PE(14:0_20:1)-H,PE,,0
C15M1,70,control,PE(14:0_20:2)-H,PE,,0
C15M1,70,control,PE(14:0_20:3)-H,PE,,0
C15M1,70,control,PE(14:0_20:4)-H,PE,,0
C15M1,70,control,PE(14:0_20:5)-H,PE,,0
C15M1,70,control,PE(14:0_22:4)-H,PE,,0
C15M1,70,control,PE(14:0_22:5)-H,PE,,0
C15M1,70,control,PE(14:0_22:6)-H,PE,,0
C15M1,70,control,PE(14:1_14:1)-H,PE,,0
C15M1,70,control,PE(16:0_14:0)-H,PE,,0
C15M1,70,control,PE(16:0_16:0)-H,PE,0.00831848181292733,0
C15M1,70,control,PE(16:0_16:1)-H,PE,0.00304923989111535,0
C15M1,70,control,PE(16:0_18:1)-H,PE,0.0984881261265893,0
C15M1,70,control,PE(16:0_18:2)-H,PE,0.012840071046468,0
C15M1,70,control,PE(16:0_18:3)-H,PE,0.000274582428287775,0
C15M1,70,control,PE(16:0_20:1)-H,PE,0.00374340460813489,0
C15M1,70,control,PE(16:0_20:2)-H,PE,0.00106317305518572,0
C15M1,70,control,PE(16:0_20:3)-H,PE,0.011065603650677,0
C15M1,70,control,PE(16:0_20:4)-H,PE,0.136636795772617,0
C15M1,70,control,PE(16:0_20:5)-H,PE,0.000474655432896799,0
C15M1,70,control,PE(16:0_22:4)-H,PE,0.0397293186695538,0
C15M1,70,control,PE(16:0_22:5)-H,PE,0.0136358567901472,0
C15M1,70,control,PE(16:0_22:6)-H,PE,0.163632181388016,0
C15M1,70,control,PE(18:0_14:0)-H,PE,,0
C15M1,70,control,PE(18:0_16:0)-H,PE,4.31625024284199e-05,0
C15M1,70,control,PE(18:0_16:1)-H,PE,0.000140646231493007,0
C15M1,70,control,PE(18:0_18:0)-H,PE,,0
C15M1,70,control,PE(18:0_18:1)-H,PE,0.415901542160092,0
C15M1,70,control,PE(18:0_18:2)-H,PE,0.0368865963241754,0
C15M1,70,control,PE(18:0_18:3)-H,PE,,0
C15M1,70,control,PE(18:0_20:1)-H,PE,0.00464086876030817,0
C15M1,70,control,PE(18:0_20:2)-H,PE,0.00419707876366687,0
C15M1,70,control,PE(18:0_20:3)-H,PE,0.0165459852638994,0
C15M1,70,control,PE(18:0_20:4)-H,PE,0.601967536871645,0
C15M1,70,control,PE(18:0_20:5)-H,PE,0.00450307535395499,0
C15M1,70,control,PE(18:0_22:4)-H,PE,0.0327577168778337,0
C15M1,70,control,PE(18:0_22:5)-H,PE,0.0142310196223511,0
C15M1,70,control,PE(18:0_22:6)-H,PE,0.181362110917854,0
C15M1,70,control,PE(18:1_16:1)-H,PE,0.0205482546152794,0
C15M1,70,control,PE(18:1_18:1)-H,PE,0.360682811202163,0
C15M1,70,control,PE(18:1_18:2)-H,PE,0.0369357004705627,0
C15M1,70,control,PE(18:1_18:3)-H,PE,0.00155802776656253,0
C15M1,70,control,PE(18:1_20:1)-H,PE,0.0128990069340432,0
C15M1,70,control,PE(18:1_20:2)-H,PE,0.00158743785883917,0
C15M1,70,control,PE(18:1_20:3)-H,PE,0.0175289221195098,0
C15M1,70,control,PE(18:1_20:4)-H,PE,0.326044995256154,0
C15M1,70,control,PE(18:1_20:5)-H,PE,0.00178516824271659,0
C15M1,70,control,PE(18:1_22:4)-H,PE,0.0231400244031548,0
C15M1,70,control,PE(18:1_22:5)-H,PE,0.00978493814056289,0
C15M1,70,control,PE(18:1_22:6)-H,PE,0.0899277797186755,0
C15M1,70,control,PE(18:2_16:1)-H,PE,0.00115402475459344,0
C15M1,70,control,PE(18:2_18:2)-H,PE,0.00528903671260257,0
C15M1,70,control,PE(18:2_18:3)-H,PE,,0
C15M1,70,control,PE(18:2_20:1)-H,PE,0.00125956995725651,0
C15M1,70,control,PE(18:2_20:2)-H,PE,,0
C15M1,70,control,PE(18:2_20:3)-H,PE,0.00201739586640457,0
C15M1,70,control,PE(18:2_20:4)-H,PE,0.0308690157159892,0
C15M1,70,control,PE(18:2_20:5)-H,PE,,0
C15M1,70,control,PE(18:2_22:4)-H,PE,3.66877024676878e-05,0
C15M1,70,control,PE(18:2_22:5)-H,PE,3.84464294828836e-05,0
C15M1,70,control,PE(18:2_22:6)-H,PE,0.0237425218952767,0
C15M1,70,control,PE(O-16:0_16:0)-H,PE_O,,0
C15M1,70,control,PE(O-16:0_16:1)-H,PE_O,0.000271462338239267,0
C15M1,70,control,PE(O-16:0_18:0)-H,PE_O,,0
C15M1,70,control,PE(O-16:0_18:1)-H,PE_O,0.00284745077770774,0
C15M1,70,control,PE(O-16:0_18:2)-H,PE_O,0.000132886688295663,0
C15M1,70,control,PE(O-16:0_18:3)-H,PE_O,,0
C15M1,70,control,PE(O-16:0_20:1)-H,PE_O,,0
C15M1,70,control,PE(O-16:0_20:2)-H,PE_O,,0
C15M1,70,control,PE(O-16:0_20:3)-H,PE_O,0.00113797078024256,0
C15M1,70,control,PE(O-16:0_20:4)-H,PE_O,0.00679755969547618,0
C15M1,70,control,PE(O-16:0_20:5)-H,PE_O,0.00144733077555004,0
C15M1,70,control,PE(O-16:0_22:4)-H,PE_O,0.00515628106538181,0
C15M1,70,control,PE(O-16:0_22:5)-H,PE_O,4.19534571156779e-05,0
C15M1,70,control,PE(O-16:0_22:6)-H,PE_O,0.00958830101240779,0
C15M1,70,control,PE(O-18:0_16:0)-H,PE_O,0.00332399760558404,0
C15M1,70,control,PE(O-18:0_16:1)-H,PE_O,0.00173691573647277,0
C15M1,70,control,PE(O-18:0_18:0)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_18:1)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_18:2)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_18:3)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_20:1)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_20:2)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_20:3)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_20:4)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_20:5)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_22:4)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_22:5)-H,PE_O,,0
C15M1,70,control,PE(O-18:0_22:6)-H,PE_O,,0
C15M1,70,control,PE(P-14:0_18:0)-H,PE_P,,0
C15M1,70,control,PE(P-14:0_18:1)-H,PE_P,,0
C15M1,70,control,PE(P-16:0_16:0)-H,PE_P,6.41919856497817e-05,0
C15M1,70,control,PE(P-16:0_16:1)-H,PE_P,0.00486719310660221,0
C15M1,70,control,PE(P-16:0_18:0)-H,PE_P,0.000735052165215997,0
C15M1,70,control,PE(P-16:0_18:1)-H,PE_P,0.0442871489480933,0
C15M1,70,control,PE(P-16:0_18:2)-H,PE_P,0.00817609404291959,0
C15M1,70,control,PE(P-16:0_18:3)-H,PE_P,0.000280821936006067,0
C15M1,70,control,PE(P-16:0_20:1)-H,PE_P,0.00413978525907675,0
C15M1,70,control,PE(P-16:0_20:2)-H,PE_P,0.00431667133512234,0
C15M1,70,control,PE(P-16:0_20:3)-H,PE_P,0.0204856158981436,0
C15M1,70,control,PE(P-16:0_20:4)-H,PE_P,0.227603580208659,0
C15M1,70,control,PE(P-16:0_20:5)-H,PE_P,0.000525826644780528,0
C15M1,70,control,PE(P-16:0_22:4)-H,PE_P,0.160321207348028,0
C15M1,70,control,PE(P-16:0_22:5)-H,PE_P,0.0153939211796872,0
C15M1,70,control,PE(P-16:0_22:6)-H,PE_P,0.148287458602033,0
C15M1,70,control,PE(P-16:1_18:1)-H,PE_P,0.0031140663199473,0
C15M1,70,control,PE(P-18:0_16:0)-H,PE_P,0.00978834660743639,0
C15M1,70,control,PE(P-18:0_16:1)-H,PE_P,0.0023502161533741,0
C15M1,70,control,PE(P-18:0_18:0)-H,PE_P,,0
C15M1,70,control,PE(P-18:0_18:1)-H,PE_P,0.0668350651894575,0
C15M1,70,control,PE(P-18:0_18:2)-H,PE_P,0.00302670421535325,0
C15M1,70,control,PE(P-18:0_18:3)-H,PE_P,,0
C15M1,70,control,PE(P-18:0_20:1)-H,PE_P,0.00416121028425429,0
C15M1,70,control,PE(P-18:0_20:2)-H,PE_P,0.00202112809180379,0
C15M1,70,control,PE(P-18:0_20:3)-H,PE_P,0.010509274571673,0
C15M1,70,control,PE(P-18:0_20:4)-H,PE_P,0.134234106185704,0
C15M1,70,control,PE(P-18:0_20:5)-H,PE_P,0.00402337331653119,0
C15M1,70,control,PE(P-18:0_22:4)-H,PE_P,0.0619731013585347,0
C15M1,70,control,PE(P-18:0_22:5)-H,PE_P,0.0104230537143595,0
C15M1,70,control,PE(P-18:0_22:6)-H,PE_P,0.0980027692626864,0
C15M1,70,control,PE(P-18:1_16:0)-H,PE_P,0.0368297992509691,0
C15M1,70,control,PE(P-18:1_16:1)-H,PE_P,0.0187754006135601,0
C15M1,70,control,PE(P-18:1_18:0)-H,PE_P,0.00489423771400856,0
C15M1,70,control,PE(P-18:1_18:1)-H,PE_P,0.286103888940244,0
C15M1,70,control,PE(P-18:1_18:2)-H,PE_P,0.0114966552770946,0
C15M1,70,control,PE(P-18:1_18:3)-H,PE_P,1.66483692850106e-05,0
C15M1,70,control,PE(P-18:1_20:1)-H,PE_P,0.0273704888750689,0
C15M1,70,control,PE(P-18:1_20:2)-H,PE_P,0.00803564187386862,0
C15M1,70,control,PE(P-18:1_20:3)-H,PE_P,0.0311746093582697,0
C15M1,70,control,PE(P-18:1_20:4)-H,PE_P,0.337958505415811,0
C15M1,70,control,PE(P-18:1_20:5)-H,PE_P,0.001921241468915,0
C15M1,70,control,PE(P-18:1_22:4)-H,PE_P,0.146337148638026,0
C15M1,70,control,PE(P-18:1_22:5)-H,PE_P,0.0185466699295592,0
C15M1,70,control,PE(P-18:1_22:6)-H,PE_P,0.109911881667306,0
C15M1,70,control,PE(P-18:2_18:2)-H,PE_P,,0
C15M1,70,control,PE(P-18:2_20:4)-H,PE_P,0.00843218098149968,0
C15M1,70,control,PE(P-18:2_22:6)-H,PE_P,0.00888964497675365,0
C15M1,70,control,PG(14:0_14:0)-H,PG,,0
C15M1,70,control,PG(14:1_14:1)-H,PG,,0
C15M1,70,control,PG(14:0_18:1)-H,PG,0.000139003737754911,0
C15M1,70,control,PG(14:0_18:2)-H,PG,,0
C15M1,70,control,PG(14:0_18:3)-H,PG,,0
C15M1,70,control,PG(14:0_20:1)-H,PG,,0
C15M1,70,control,PG(14:0_20:2)-H,PG,,0
C15M1,70,control,PG(14:0_20:3)-H,PG,,0
C15M1,70,control,PG(14:0_20:4)-H,PG,,0
C15M1,70,control,PG(14:0_20:5)-H,PG,,0
C15M1,70,control,PG(14:0_22:4)-H,PG,,0
C15M1,70,control,PG(14:0_22:5)-H,PG,,0
C15M1,70,control,PG(14:0_22:6)-H,PG,,0
C15M1,70,control,PG(16:0_14:0)-H,PG,,0
C15M1,70,control,PG(16:0_16:0)-H,PG,0.00137563469248302,0
C15M1,70,control,PG(16:0_16:1)-H,PG,0.000275869117180952,0
C15M1,70,control,PG(16:0_18:0)-H,PG,0.000551513103196546,0
C15M1,70,control,PG(16:0_18:1)-H,PG,0.0179493062812341,0
C15M1,70,control,PG(16:0_18:2)-H,PG,0.000497095097741867,0
C15M1,70,control,PG(16:0_18:3)-H,PG,,0
C15M1,70,control,PG(16:0_20:1)-H,PG,8.59820117124551e-05,0
C15M1,70,control,PG(16:0_20:2)-H,PG,0.00063416800852851,0
C15M1,70,control,PG(16:0_20:3)-H,PG,0.000668446410059057,0
C15M1,70,control,PG(16:0_20:4)-H,PG,0.0108143019793031,0
C15M1,70,control,PG(16:0_20:5)-H,PG,,0
C15M1,70,control,PG(16:0_22:4)-H,PG,0.000305496599541703,0
C15M1,70,control,PG(16:0_22:5)-H,PG,,0
C15M1,70,control,PG(16:0_22:6)-H,PG,0.000449489740701871,0
C15M1,70,control,PG(18:0_14:0)-H,PG,,0
C15M1,70,control,PG(18:0_16:1)-H,PG,,0
C15M1,70,control,PG(18:0_18:0)-H,PG,,0
C15M1,70,control,PG(18:0_18:1)-H,PG,0.00111110274160798,0
C15M1,70,control,PG(18:0_18:2)-H,PG,0.000112377643630492,0
C15M1,70,control,PG(18:0_18:3)-H,PG,,0
C15M1,70,control,PG(18:0_20:0)-H,PG,,0
C15M1,70,control,PG(18:0_20:1)-H,PG,,0
C15M1,70,control,PG(18:0_20:2)-H,PG,,0
C15M1,70,control,PG(18:0_20:3)-H,PG,0.000554977874241057,0
C15M1,70,control,PG(18:0_20:4)-H,PG,0.0115493613645258,0
C15M1,70,control,PG(18:0_20:5)-H,PG,,0
C15M1,70,control,PG(18:0_22:4)-H,PG,4.84242801316493e-05,0
C15M1,70,control,PG(18:0_22:5)-H,PG,,0
C15M1,70,control,PG(18:0_22:6)-H,PG,0.000249468170644044,0
C15M1,70,control,PG(18:1_16:1)-H,PG,0.00154503410058003,0
C15M1,70,control,PG(18:1_18:1)-H,PG,0.00396399289289461,0
C15M1,70,control,PG(18:1_18:2)-H,PG,0.000435116222063027,0
C15M1,70,control,PG(18:1_18:3)-H,PG,,0
C15M1,70,control,PG(18:1_20:1)-H,PG,,0
C15M1,70,control,PG(18:1_20:2)-H,PG,8.93111520460241e-05,0
C15M1,70,control,PG(18:1_20:3)-H,PG,,0
C15M1,70,control,PG(18:1_20:4)-H,PG,0.00587397803897794,0
C15M1,70,control,PG(18:1_20:5)-H,PG,,0
C15M1,70,control,PG(18:1_22:4)-H,PG,5.15447863812065e-05,0
C15M1,70,control,PG(18:1_22:5)-H,PG,,0
C15M1,70,control,PG(18:1_22:6)-H,PG,0.000246019514368365,0
C15M1,70,control,PG(18:2_16:1)-H,PG,,0
C15M1,70,control,PG(18:2_18:2)-H,PG,0.000169548200939658,0
C15M1,70,control,PG(18:2_18:3)-H,PG,,0
C15M1,70,control,PG(18:2_20:1)-H,PG,,0
C15M1,70,control,PG(18:2_20:2)-H,PG,,0
C15M1,70,control,PG(18:2_20:3)-H,PG,,0
C15M1,70,control,PG(18:2_20:4)-H,PG,0.000664603183967013,0
C15M1,70,control,PG(18:2_20:5)-H,PG,,0
C15M1,70,control,PG(18:2_22:4)-H,PG,,0
C15M1,70,control,PG(18:2_22:5)-H,PG,,0
C15M1,70,control,PG(18:2_22:6)-H,PG,,0
C15M1,70,control,PG(20:0_16:1)-H,PG,,0
C15M1,70,control,PG(20:0_18:1)-H,PG,,0
C15M1,70,control,PG(20:0_18:2)-H,PG,,0
C15M1,70,control,PG(20:0_18:3)-H,PG,,0
C15M1,70,control,PG(20:0_20:1)-H,PG,,0
C15M1,70,control,PG(20:0_20:2)-H,PG,,0
C15M1,70,control,PG(20:0_20:3)-H,PG,,0
C15M1,70,control,PG(20:0_20:4)-H,PG,,0
C15M1,70,control,PG(20:0_20:5)-H,PG,,0
C15M1,70,control,PG(20:0_22:4)-H,PG,,0
C15M1,70,control,PG(20:0_22:5)-H,PG,,0
C15M1,70,control,PG(20:0_22:6)-H,PG,,0
T24M,79,deltamethrin,SM(14:0)+H,SM,0.000507355352948932,0
T24M,79,deltamethrin,SM(16:0)+H,SM,0.004624186153092,0
T24M,79,deltamethrin,SM(18:0)+H,SM,0.0388363437217519,0
T24M,79,deltamethrin,SM(18:1)+H,SM,0.0288590896196354,0
T24M,79,deltamethrin,SM(20:0)+H,SM,0.00145199799636495,0
T24M,79,deltamethrin,SM(20:1)+H,SM,0.00121125345302392,0
T24M,79,deltamethrin,SM(22:0)+H,SM,,0
T24M,79,deltamethrin,SM(22:1)+H,SM,0.00108435818097538,0
T24M,79,deltamethrin,SM(24:0)+H,SM,0.00709389170953619,0
T24M,79,deltamethrin,SM(24:1)+H,SM,0.00514541548515169,0
T24M,79,deltamethrin,SM(26:0)+H,SM,,0
T24M,79,deltamethrin,SM(26:1)+H,SM,,0
T24M,79,deltamethrin,CE(24:0)+H,CE,,0
T24M,79,deltamethrin,CE(22:6)+H,CE,1.37405151337985e-05,0
T24M,79,deltamethrin,CE(20:0)+H,CE,,0
T24M,79,deltamethrin,CE(20:1)+H,CE,,0
T24M,79,deltamethrin,CE(22:5)+H,CE,,0
T24M,79,deltamethrin,CE(14:0)+H,CE,,0
T24M,79,deltamethrin,CE(16:0)+H,CE,,0
T24M,79,deltamethrin,CE(16:1)+H,CE,,0
T24M,79,deltamethrin,CE(18:0)+H,CE,,0
T24M,79,deltamethrin,CE(18:1)+H,CE,,0
T24M,79,deltamethrin,CE(18:2)+H,CE,0.00218850639769784,0
T24M,79,deltamethrin,CE(18:3)+H,CE,0.000391771722778892,0
T24M,79,deltamethrin,CE(20:2)+H,CE,,0
T24M,79,deltamethrin,CE(20:3)+H,CE,,0
T24M,79,deltamethrin,CE(20:4)+H,CE,0.000265129118671417,0
T24M,79,deltamethrin,CE(20:5)+H,CE,,0
T24M,79,deltamethrin,CE(22:0)+H,CE,,0
T24M,79,deltamethrin,CE(22:1)+H,CE,,0
T24M,79,deltamethrin,CE(22:2)+H,CE,,0
T24M,79,deltamethrin,CE(22:4)+H,CE,,0
T24M,79,deltamethrin,CE(24:1)+H,CE,,0
T24M,79,deltamethrin,CER(14:0)+H,CER,,0
T24M,79,deltamethrin,CER(16:0)+H,CER,0.000197829011128123,0
T24M,79,deltamethrin,CER(18:0)+H,CER,0.000904420199195128,0
T24M,79,deltamethrin,CER(18:1)+H,CER,0.000947627362211965,0
T24M,79,deltamethrin,CER(20:0)+H,CER,0.000145334172928304,0
T24M,79,deltamethrin,CER(20:1)+H,CER,0.00116752073233073,0
T24M,79,deltamethrin,CER(22:0)+H,CER,0.000162894195309106,0
T24M,79,deltamethrin,CER(22:1)+H,CER,0.000566035630350914,0
T24M,79,deltamethrin,CER(24:0)+H,CER,0.000122648492624065,0
T24M,79,deltamethrin,CER(24:1)+H,CER,0.000860492091411127,0
T24M,79,deltamethrin,CER(26:0)+H,CER,,0
T24M,79,deltamethrin,CER(26:1)+H,CER,,0
T24M,79,deltamethrin,DCER(14:0)+H,DCER,,0
T24M,79,deltamethrin,DCER(16:0)+H,DCER,5.78112888422427e-05,0
T24M,79,deltamethrin,DCER(18:0)+H,DCER,0.000150555366122642,0
T24M,79,deltamethrin,DCER(18:1)+H,DCER,3.84379366482947e-05,0
T24M,79,deltamethrin,DCER(20:0)+H,DCER,1.27381833548517e-05,0
T24M,79,deltamethrin,DCER(20:1)+H,DCER,1.81638828300901e-05,0
T24M,79,deltamethrin,DCER(22:0)+H,DCER,1.90200475497579e-05,0
T24M,79,deltamethrin,DCER(22:1)+H,DCER,,0
T24M,79,deltamethrin,DCER(24:0)+H,DCER,,0
T24M,79,deltamethrin,DCER(24:1)+H,DCER,6.45387698774189e-05,0
T24M,79,deltamethrin,DCER(26:0)+H,DCER,,0
T24M,79,deltamethrin,DCER(26:1)+H,DCER,,0
T24M,79,deltamethrin,HCER(14:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(16:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(18:0)+H,HCER,0.000962735973975088,0
T24M,79,deltamethrin,HCER(18:1)+H,HCER,0.00558614057122739,0
T24M,79,deltamethrin,HCER(20:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(20:1)+H,HCER,0.000831135899167148,0
T24M,79,deltamethrin,HCER(22:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(22:1)+H,HCER,0.00429490762168002,0
T24M,79,deltamethrin,HCER(24:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(24:1)+H,HCER,0.00304000615999609,0
T24M,79,deltamethrin,HCER(26:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(26:1)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_18:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_20:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_22:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_24:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_24:1)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_26:0)+H,HCER,,0
T24M,79,deltamethrin,HCER(d18:0_26:1)+H,HCER,,0
T24M,79,deltamethrin,LCER(14:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(16:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(18:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(18:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(20:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(20:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(22:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(22:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(24:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(24:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(26:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(26:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_18:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_20:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_22:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_24:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_24:1)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_26:0)+H,LCER,,0
T24M,79,deltamethrin,LCER(d18:0_26:1)+H,LCER,,0
T24M,79,deltamethrin,TAG(40:0_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(40:0_FA16:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:0_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:0_FA16:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:1_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:1_FA16:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:1_FA16:1)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:1_FA18:1)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(42:2_FA18:2)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:0_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:0_FA16:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:0_FA18:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:1_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:1_FA16:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:1_FA16:1)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:1_FA18:1)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:2_FA14:0)+NH4,TAG,,0
T24M,79,deltamethrin,TAG(44:2_FA16:0)+NH4,TAG,,0
